"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000124831"	2430.14474304978	0.145273472967017	0.0749576371500928	1.93807433759052	0.0526141538202175	0.130022361574267
"ENSG00000177483"	20.2958321485473	0.089366918951587	0.191908004167108	0.465675829100745	0.641447556155918	0.758687119845804
"ENSG00000132329"	1815.42525259628	0.445510155686316	0.162412960928558	2.7430702152046	0.00608676687247998	0.0253890609837474
"ENSG00000184182"	893.353027793065	0.119937349915938	0.087025639360172	1.37818407078349	0.168146464061652	0.302800031721659
"ENSG00000132330"	171.453076744203	-0.0103508440837724	0.0806191943620262	-0.128391807505434	0.897838914163583	0.937607848033972
"ENSG00000144488"	8.92594854561709	0.846486616838729	0.360625305879557	2.34727458954709	0.0189113120363234	0.0599520848053536
"ENSG00000178752"	92.8221437754541	-0.242364071060664	0.191996641510403	-1.26233495103888	0.206828285184629	0.350205859151601
"ENSG00000132323"	1074.63125251268	0.132652660392207	0.0780073739796281	1.70051436966523	0.0890342158254741	0.190257072961815
"ENSG00000144485"	1108.80485247135	-0.379896294706894	0.169365268042385	-2.24305903505448	0.0248930078549752	0.0738405543186116
"ENSG00000132326"	762.493721405899	-0.187486021551737	0.152027682750294	-1.23323606701079	0.217487702770373	0.362570237910058
"ENSG00000204104"	767.791677896963	-0.18800127524445	0.0741543719580763	-2.535268929939	0.0112361029354292	0.040017350561475
"ENSG00000065802"	1159.44491924762	-0.284572015360792	0.0861453100608511	-3.3033953346941	0.000955216199169345	0.00621668392814447
"ENSG00000233608"	27.475951181511	0.387508173094201	0.222452011805316	1.74198547340331	0.081510986183213	0.17840224608414
"ENSG00000068024"	1663.90128960423	0.123402445327236	0.0798935307653847	1.5445862029758	0.122446385559856	0.241210626915053
"ENSG00000130414"	5462.44836173426	-0.112058673690062	0.0543320621347245	-2.06247783145421	0.039162266006188	0.104397875223967
"ENSG00000172428"	2450.22337310442	0.397807501324406	0.144817765827974	2.74695234420998	0.00601518740376268	0.0251693077124981
"ENSG00000178602"	57.7426363654272	0.842324543873098	0.284941502239419	2.9561314769982	0.00311524263824108	0.0151712474773758
"ENSG00000063660"	4974.42514649717	-0.565863728908807	0.105685098462023	-5.35424328636211	8.59152003435621e-08	4.57756187430499e-06
"ENSG00000144504"	310.080574534133	-0.355834255747185	0.102658562460005	-3.46619168650268	0.000527886780815393	0.00395395609397997
"ENSG00000188542"	308.861919535347	-0.0963113287169078	0.0632902230405621	-1.52174102238797	0.128073984438469	0.249044014945553
"ENSG00000142327"	1049.45152374895	-0.112177916567876	0.135518242544444	-0.827769859331566	0.40780084722287	0.561292408680819
"ENSG00000142330"	956.596321049214	-0.0155814345248177	0.0926706413771772	-0.168137765027436	0.866474900050345	0.916500216887136
"ENSG00000178623"	113.292450571288	0.218199398085583	0.162854540906432	1.33984227195083	0.180296629331612	0.31749050603024
"ENSG00000185176"	25.6299756393112	-0.659467552745787	0.250908745609343	-2.62831632729357	0.00858086805947272	0.0326485586914096
"ENSG00000130294"	40405.0820731828	-0.391501658741692	0.109165887694445	-3.58630032705366	0.000335402662653092	0.00280391012544301
"ENSG00000162804"	1085.40102174655	0.0205964344899755	0.0977611857587937	0.210681103447263	0.83313612091537	0.894296318079687
"ENSG00000122085"	1525.20703984077	0.0191708495759032	0.053590042405462	0.357731561972963	0.720544211035121	0.816201089793327
"ENSG00000115687"	623.988219674299	-0.0126820533661761	0.105824385640322	-0.119840557442782	0.904609453250264	0.942218004740793
"ENSG00000115685"	3177.60738267982	-0.00952020855014729	0.0907053158570649	-0.104957559104357	0.91640948557513	0.949813015598245
"ENSG00000146205"	207.868125518774	-0.0882567834353841	0.108303572929092	-0.81490186379324	0.415128486245444	0.568003229254167
"ENSG00000115677"	6905.95172073274	-0.0633596201397177	0.0606255103114062	-1.04509833920189	0.29597752158205	0.449782009149785
"ENSG00000168385"	8730.48689414501	-0.085830846390283	0.117816566570918	-0.728512541898073	0.466299894012925	0.614049885146036
"ENSG00000006607"	553.168764068216	-0.21867023228176	0.0764005860281412	-2.86215386098237	0.00420772587211608	0.0191667969050737
"ENSG00000115694"	4485.25580540821	-0.181088100700561	0.0630756398360738	-2.87096732068335	0.00409217827528939	0.0187473137151693
"ENSG00000176720"	2488.62020035112	-0.0908006537733901	0.290015326845642	-0.313089155531831	0.754212927857445	0.840086118105827
"ENSG00000176946"	1361.02935063622	0.0544426580811265	0.0696771975544286	0.781355450448455	0.43459346525212	0.586305026045737
"ENSG00000168397"	2948.35826327132	0.0996169709545614	0.0903591339470089	1.10245601748443	0.27026346965193	0.422360543175211
"ENSG00000168393"	288.7575529439	0.229261365975361	0.116132613575116	1.97413421533885	0.0483664837281175	0.121996193137168
"ENSG00000168395"	2097.12896487903	-0.0492320803436237	0.0761891571247137	-0.646182241693997	0.518161338777907	0.659996082478768
"ENSG00000180902"	804.940680788498	-0.413139521600712	0.112750581145501	-3.66418973102736	0.000248122813308522	0.0022331053197767
"ENSG00000154252"	13.6667766064217	-0.678645171730257	0.29906569884673	-2.26921768142344	0.0232550915443007	0.0702133326868346
"ENSG00000204099"	296.73794735315	-0.352788822698993	0.143957910432822	-2.45063867375056	0.0142603020916274	0.0482318865250483
"ENSG00000188011"	507.095203878304	0.00111155902177725	0.162180503657605	0.00685383875810356	0.994531470686834	0.996901481716942
"ENSG00000216921"	38.0069539632923	0.0804545318425561	0.197183628729721	0.408018314506397	0.683260229107912	0.790316298950622
"ENSG00000134121"	9038.48430233599	-0.0704743486009296	0.15294681709208	-0.460776823871408	0.644958731078471	0.761150351266854
"ENSG00000134115"	182.691555480533	-0.520261906349115	0.199124359200219	-2.61274867845773	0.00898173230924787	0.0337565888680665
"ENSG00000144619"	906.610078211702	-0.0448063390604526	0.134472470063262	-0.333200833147288	0.738982689267511	0.830011896932885
"ENSG00000072756"	1450.37784085765	0.0642590911215441	0.0695975422801082	0.92329540694011	0.355853280814663	0.511967492397982
"ENSG00000113851"	2107.81707647798	0.038830581351652	0.0740376983348545	0.524470401227639	0.59995140144644	0.727257940294244
"ENSG00000175928"	834.88714840324	0.42204840434695	0.119868377847449	3.52093197493732	0.000430032920547435	0.0033694344127599
"ENSG00000144455"	373.905937754616	0.041215203995943	0.0951737055903075	0.433052424935111	0.66497668426823	0.776872036222051
"ENSG00000170364"	525.761046428646	0.0741848443697862	0.0699562883359266	1.0604456887929	0.288941885890447	0.442547338420638
"ENSG00000150995"	7380.78534040434	-0.0765350224235476	0.141739307096366	-0.539970344087491	0.589217484380118	0.718551329086122
"ENSG00000134107"	4195.20138118549	0.0397861320998747	0.136165411406491	0.29218971021284	0.770141578590737	0.851074598464763
"ENSG00000134108"	6368.98860129458	-0.0105138865526871	0.0829650103049996	-0.126726755219284	0.899156668957391	0.938567371087241
"ENSG00000134109"	881.936847541353	-0.0610322100507679	0.0640948016838989	-0.952217784396385	0.340986543409935	0.497196866284869
"ENSG00000196277"	610.154745073321	-0.0474335124590658	0.130636075451016	-0.363096581823233	0.716532737943995	0.812630959273782
"ENSG00000071282"	198.94295000766	-0.326914494245549	0.172089550347724	-1.89967661362928	0.0574755711921753	0.138921749574434
"ENSG00000125046"	34.3018858261828	0.0396570285487734	0.173365094820878	0.228748633568638	0.819064292667051	0.884230964067956
"ENSG00000180914"	280.715976312791	0.662934233926235	0.259902833060101	2.55070029872639	0.0107506729025993	0.0387111411748474
"ENSG00000070950"	199.959143609924	-0.0452152855279029	0.0939481742077426	-0.481279023346646	0.630318203589914	0.750074908143328
"ENSG00000196220"	3792.23332254332	-0.0935995803240625	0.0912022973228876	-1.02628533569377	0.304757107409959	0.458512575756851
"ENSG00000134077"	783.859800630586	0.0137582680552048	0.0500356514343445	0.274969300105106	0.783339824455418	0.8606023612685
"ENSG00000168137"	3397.90439825399	-0.0725890844823512	0.0796170985806865	-0.911727327124174	0.361912274793381	0.517470775587924
"ENSG00000156959"	1867.42247792525	-0.367863841828142	0.104198199287037	-3.53042417570749	0.000414893917714333	0.00328867691371084
"ENSG00000163719"	730.325429984945	-0.116342508527138	0.0659795651071735	-1.76331123641325	0.0778480112156857	0.172582886445426
"ENSG00000144550"	1111.91554436047	-0.41464934034152	0.16708468517758	-2.4816717337129	0.0130767680734141	0.0451055375238349
"ENSG00000156983"	518.372251922221	-0.00155149030349867	0.0839376822763237	-0.0184838354053087	0.9852528728418	0.992460754331596
"ENSG00000114026"	718.940727298752	-0.101384488479031	0.0659669742235594	-1.5368976623885	0.124318372056455	0.243944591525605
"ENSG00000134072"	1966.04957904284	-0.0457070467570204	0.102279207698058	-0.446885029574669	0.654958073520265	0.769102313405289
"ENSG00000171148"	2482.67969009403	-0.0308888052736156	0.0770059558036991	-0.401122289194829	0.688330091265939	0.793757173277164
"ENSG00000241553"	3222.43884534761	-0.147224365615331	0.0763518717107285	-1.9282351868611	0.0538258793723401	0.132159481854117
"ENSG00000250151"	1255.12618515283	-0.255233291277086	0.065197056192183	-3.91479778664742	9.0480005766899e-05	0.00103896006621991
"ENSG00000214021"	837.251840136718	-0.314399437499948	0.126297782040808	-2.48935042579261	0.0127976755886354	0.0443823056213383
"ENSG00000156990"	565.316656098707	-0.286373980263973	0.0754692371084261	-3.79457897331785	0.000147894203757991	0.00148862780407288
"ENSG00000187288"	13.4575753124239	-0.599044554396639	0.364978978018056	-1.64131248777568	0.100732565183153	0.208509365693798
"ENSG00000171135"	583.509604638545	0.223449175271779	0.0937810315142045	2.38266919934587	0.0171876314390116	0.0557029807220522
"ENSG00000163701"	73.2169047603219	-0.388988084954092	0.165328503427105	-2.3528192470792	0.018631688462921	0.0593363037241143
"ENSG00000163702"	763.249344185647	0.00774708595645581	0.141760018070539	0.0546493014172792	0.956417860564539	0.97511276966835
"ENSG00000163703"	2877.26308518457	-0.0168421710522405	0.08969272170866	-0.187776340503383	0.851051983379206	0.905616211249423
"ENSG00000163704"	1143.08605437631	-0.418907806407551	0.102247227380888	-4.09700895699647	4.18522714732614e-05	0.00057130079243349
"ENSG00000125037"	1729.46166448893	-0.0338998624267811	0.0721994768940721	-0.469530582285485	0.638690430343347	0.756612626176338
"ENSG00000144554"	86.9164054386681	-0.232340288971031	0.123709480647121	-1.87811223323924	0.0603658131684112	0.143890765706445
"ENSG00000254999"	3784.94416842511	0.00392204933507647	0.0910667593881179	0.0430678478231675	0.965647449227802	0.980616825187877
"ENSG00000134086"	2343.63342358844	0.150309900016089	0.0664529080279292	2.26190101346529	0.0237035197506527	0.0713381773101926
"ENSG00000134070"	215.555892870094	0.298143591811383	0.151671259307209	1.96572239970326	0.0493306858971386	0.123764194534588
"ENSG00000157014"	1819.70404679405	-0.182918064880488	0.0752951636284173	-2.42934680085418	0.0151260559660152	0.0504283595786517
"ENSG00000157017"	27.6726967175973	-0.111079533162943	0.20510460561205	-0.541575031099239	0.588111296512471	0.717476031404009
"ENSG00000157020"	1337.68603420615	0.079203446301585	0.0667208723935354	1.18708649123208	0.235193506234388	0.382611910214736
"ENSG00000157087"	12443.5774944527	-0.509673119380881	0.136778293208651	-3.72627196483137	0.000194332721188629	0.00183908479306042
"ENSG00000132164"	1821.74770084826	-0.0130058519849055	0.180729052539753	-0.0719632610370974	0.9426311454606	0.966144035206299
"ENSG00000157103"	9202.05131208435	-0.0227850825903666	0.0981956678765396	-0.232037554029512	0.81650884577989	0.88260136394455
"ENSG00000196639"	524.767069498064	0.198412834413251	0.108338187065531	1.83142103248632	0.0670377243855445	0.154823145004847
"ENSG00000197548"	1714.40066300697	0.0789295333336761	0.0404012671292682	1.95364004502959	0.0507438013021935	0.126495464755811
"ENSG00000144560"	1662.07628845869	0.138792110291034	0.0568302380507691	2.44222292658786	0.0145971297568152	0.0491408007651503
"ENSG00000144559"	328.731914034204	-0.0642471267991592	0.0761210484858691	-0.844012636151299	0.398662344530137	0.552808095338745
"ENSG00000157152"	12009.2433478249	-0.33401666372354	0.143589670720499	-2.32618866000266	0.0200084883622303	0.0626475373128088
"ENSG00000157150"	96.9496564723518	0.377185797049575	0.15626540108196	2.41375118508636	0.0157892405037851	0.0521975636427097
"ENSG00000132170"	124.066698658149	0.295350356869591	0.123712002938904	2.38740259516655	0.0169678984627391	0.0551810557534937
"ENSG00000154743"	337.129768678866	-0.0703799893426521	0.0580471833547885	-1.21246174706677	0.225335676977754	0.371507525612422
"ENSG00000225526"	120.4051287754	0.113252180016389	0.0924757700492064	1.22466868841565	0.220700076164354	0.366168779054498
"ENSG00000075975"	1534.07904462305	0.177928388031068	0.0479629441194425	3.70970530057478	0.000207500637996356	0.00193551160100453
"ENSG00000132155"	2256.11375084291	0.178886063524697	0.0562521906454551	3.18007283755713	0.00147238038365555	0.0086143953339496
"ENSG00000144712"	882.580080348604	-0.406500195332425	0.0950423777732466	-4.27704151407342	1.8939349413725e-05	0.000313381533156294
"ENSG00000144713"	9343.05286153298	0.237462769444273	0.114333681737914	2.07692751457621	0.0378082498297575	0.101824273846478
"ENSG00000144711"	10902.7263523457	-0.294979513159864	0.0904655698710441	-3.26068263959812	0.0011114436214888	0.0069314533148174
"ENSG00000132182"	822.185065136217	-0.408567446288013	0.102148681457059	-3.99973294280616	6.34140025069183e-05	0.000786353309597038
"ENSG00000163517"	2808.72792711027	-0.605086516658817	0.12694622206049	-4.76647911877592	1.87473149468797e-06	5.21555300246763e-05
"ENSG00000163520"	274.440045608609	0.242417045858603	0.238308550114463	1.0172402364169	0.309039159249693	0.463124125393503
"ENSG00000154764"	316.338527605769	-0.137210370118992	0.145959782609561	-0.940056004920382	0.347188834124571	0.502911772563314
"ENSG00000163528"	514.632423543025	0.221933387118086	0.090616683416088	2.44914488978841	0.0143195832779403	0.0483616579683322
"ENSG00000170876"	1558.59824526026	0.193849407370362	0.0724132883772906	2.67698666521481	0.00742875915198407	0.0294335195016526
"ENSG00000154767"	1157.58274254849	-0.0852129762571946	0.0855036444342399	-0.99660051710113	0.318958454868386	0.473813377566569
"ENSG00000170860"	982.091059860989	0.20977331971904	0.0977601621118878	2.14579553866688	0.031889294739609	0.0892693810113824
"ENSG00000131389"	574.023165799697	-0.116558890904174	0.136498166812342	-0.853922756811959	0.393147789567225	0.547584024785859
"ENSG00000144596"	1043.380956691	-0.0694012033126848	0.108171622851625	-0.64158419262952	0.521143199264582	0.662377845482143
"ENSG00000154781"	411.655464772027	0.296293871479838	0.0790369775973454	3.74880063088078	0.000177682259814083	0.00171690762016596
"ENSG00000131379"	49.9437132302554	-0.0693465774071613	0.134140178659975	-0.516970963509333	0.6051764284798	0.731483668543642
"ENSG00000154783"	262.302602069515	0.425550566680142	0.148591344999763	2.86389874646347	0.00418461752364178	0.019088734731133
"ENSG00000177463"	2035.5153886409	0.035395918137077	0.069533497034953	0.509048439190168	0.610718271528724	0.736088010247655
"ENSG00000131368"	3329.97180060027	-0.107523059885125	0.046702781400565	-2.3022838610598	0.0213191693594571	0.0658028857769948
"ENSG00000131381"	2361.46613966723	-0.213098963601781	0.0697048106012757	-3.05716293844833	0.00223442780410832	0.0117988417644094
"ENSG00000131375"	994.038312347064	0.454140651968227	0.0786420825994156	5.774779061759	7.70541247451027e-09	7.07835132141219e-07
"ENSG00000131370"	1624.89376160433	-0.121951755330379	0.089827253659644	-1.35762533487281	0.174582599717109	0.310503885120207
"ENSG00000206562"	773.645022848331	-0.015932314131221	0.0514767189951092	-0.309505237362441	0.756937228783824	0.841720096346225
"ENSG00000144597"	1241.67479591953	-0.308612730797495	0.103061526564052	-2.99445138342381	0.00274938867545466	0.0137978739681216
"ENSG00000206561"	478.785811758554	-0.183101384584942	0.104867188100163	-1.74603122198771	0.0808055266872757	0.177197906238087
"ENSG00000131373"	445.337444017568	-0.203355657780875	0.101208923366693	-2.00926609054115	0.0445089220156918	0.114618934431094
"ENSG00000169814"	664.866331871645	0.0836876297521262	0.0848052756175806	0.986821033746836	0.323730381390489	0.478766322737378
"ENSG00000206560"	1978.85632999298	0.0198502820750112	0.0851451054970095	0.233134740501419	0.81565677902779	0.881880439420562
"ENSG00000131386"	1808.65973246963	0.25692824161888	0.21457044350756	1.19740742209832	0.231147792144879	0.37808701490419
"ENSG00000154813"	1053.41060231541	0.143348259151628	0.0797131430943835	1.79830142918713	0.0721292533923537	0.16307128518011
"ENSG00000154814"	685.519801250494	-0.0892649519015928	0.0755999882049539	-1.18075351625179	0.237700654950559	0.385149952190437
"ENSG00000131378"	1301.40383657306	-0.235605458698667	0.117368653869602	-2.00739678722419	0.0447074306481151	0.114998965477868
"ENSG00000154822"	951.726329896195	-0.0825615774811765	0.16229590165527	-0.508710180843284	0.610955385166655	0.736089810114813
"ENSG00000131374"	2397.09600642557	-0.0646070694963832	0.0749612599969272	-0.861872779340042	0.38875752968403	0.543125631891402
"ENSG00000182568"	5189.85632265018	-0.0315878388115048	0.126233898801117	-0.250232616686203	0.802407462954395	0.87349373414827
"ENSG00000183960"	1083.12395139233	-0.601436208085522	0.303445348567903	-1.98202480586364	0.0474764643956209	0.120378141957424
"ENSG00000163576"	142.011566304722	-0.52674689611906	0.182880328599574	-2.88028187696666	0.00397319771079689	0.0183220308734522
"ENSG00000144566"	2643.48454214642	0.0580803900287957	0.0633985763951788	0.916115050703449	0.359606554564975	0.515397143161795
"ENSG00000183977"	267.787951607187	0.134031481481721	0.12637133763894	1.06061614908807	0.288864380450308	0.442493347581402
"ENSG00000114166"	2576.69021949612	0.309081897775806	0.128615557564724	2.4031454952117	0.0162547187480246	0.0534269842624768
"ENSG00000129810"	17.7851293443128	1.3078151516663	0.303296031192504	4.3120087873363	1.61778002738033e-05	0.000281071695191817
"ENSG00000151789"	946.473269354681	-0.178234049225967	0.171104380932115	-1.04166853154205	0.297565383456093	0.451431766245462
"ENSG00000182247"	1886.47087009977	0.115018744922837	0.0939521995180035	1.22422620771956	0.220866905227418	0.366293485490252
"ENSG00000170142"	1302.87504475652	0.04357378101005	0.0510678812714524	0.853252179749393	0.393519472622204	0.54781529789177
"ENSG00000197885"	2775.5311571985	-0.057141750665665	0.0998404813046893	-0.572330480772444	0.567098103518665	0.700664457497283
"ENSG00000174748"	20930.6774033852	0.0140485711418582	0.0631096260228409	0.222605837289761	0.823842292941708	0.887710341808026
"ENSG00000174738"	3405.49281343624	0.268240923737028	0.108056230504554	2.48241977796664	0.0130493447097203	0.0450401049104232
"ENSG00000151090"	4206.89846391042	0.0464638319041121	0.123083373671203	0.377498849099087	0.705802919515854	0.804847960729215
"ENSG00000077092"	598.112291312761	0.116491672427331	0.14862762851802	0.783782084050459	0.433167988155372	0.58512271804914
"ENSG00000077097"	5335.60405841044	-0.0270175238254826	0.0720738141154578	-0.374859082415178	0.707765271266797	0.806280777456709
"ENSG00000151092"	791.927684236121	0.122459668520979	0.0692060435090251	1.76949385215193	0.0768114958363613	0.170901301426559
"ENSG00000151093"	244.409157367846	0.0793655389396435	0.0726772616247424	1.09202709575706	0.27482119164864	0.427681229932542
"ENSG00000179796"	570.73628589941	-0.159110665479985	0.140670504123616	-1.13108761834084	0.258018215136316	0.408859239688597
"ENSG00000163491"	347.902210999942	-0.273107588534748	0.159904890214021	-1.70793768826715	0.0876479051209804	0.187909344242935
"ENSG00000033867"	411.910074483049	0.453154101423405	0.134076166792542	3.37982590242586	0.000725317584508784	0.00501654342485172
"ENSG00000187118"	1058.33833587012	0.0369270980641205	0.0872882167773756	0.423047914454494	0.672260302922052	0.782508642725464
"ENSG00000163512"	1120.35797057548	-0.0711503496534444	0.0871567197252843	-0.816349558332489	0.414300237468103	0.567280691469088
"ENSG00000206559"	82.5828819360024	-0.112022804486876	0.113588913554041	-0.986212483083396	0.324028854892421	0.479163402405445
"ENSG00000144642"	334.233569825627	0.683743718813208	0.135682439160117	5.03929412712231	4.67251939049811e-07	1.71297132884683e-05
"ENSG00000163513"	808.30696253444	0.758204405028356	0.172554698268379	4.39399455730321	1.1128660295264e-05	0.000208392527716006
"ENSG00000163527"	2588.39675107446	0.0497885335879326	0.0774734310320419	0.64265300922765	0.520449278485437	0.662013470261916
"ENSG00000144645"	437.025468943806	-0.416845974667339	0.135519627623095	-3.0759085010672	0.00209862235140392	0.0112376481289247
"ENSG00000197385"	38.8934516528237	-0.784231467012011	0.247529178372336	-3.16823847664683	0.00153365661704112	0.00887520140603793
"ENSG00000152642"	2592.67460071526	0.00654784234913218	0.0857364538838453	0.0763717421530301	0.939123350425818	0.963537302343301
"ENSG00000170293"	97.3705880982804	0.27626749915728	0.135126680258781	2.04450741058835	0.0409034460674671	0.107639229822587
"ENSG00000153551"	61.5514313917751	0.738627714363217	0.224885701538591	3.28445832398316	0.00102178608866178	0.00651465051502587
"ENSG00000091317"	629.630040470259	0.663233211893435	0.128435455782606	5.16394174686503	2.41802975622942e-07	1.0334167813789e-05
"ENSG00000144635"	1750.3497416279	-0.0938254532652359	0.117487016740724	-0.798602738141651	0.424520799447795	0.577478394992038
"ENSG00000182973"	483.780866897564	-0.011762082948793	0.044769689468353	-0.262724246883764	0.792763126798279	0.866251423211901
"ENSG00000206557"	55.6559794121471	0.252612752659545	0.147144373433299	1.71676800658677	0.0860215687637988	0.185465158427422
"ENSG00000170266"	581.089255204096	0.124617582925825	0.0589467894522909	2.11406904572275	0.0345093705384071	0.0950375221719331
"ENSG00000188167"	28.2559702758439	-0.274118641425823	0.180918605774233	-1.51514898234344	0.129734679565825	0.251446479711427
"ENSG00000170275"	3201.89543777541	0.0894265135990173	0.0961420602341275	0.930149753201082	0.352293553508678	0.508907379962287
"ENSG00000173705"	776.334600937251	-0.152193976010772	0.143210833144713	-1.06272669929224	0.287905909248254	0.441493606766921
"ENSG00000153558"	1905.15513411002	-0.274611741950527	0.116022261006263	-2.36688838477044	0.017938341755231	0.0575178444564918
"ENSG00000153560"	2738.62985299257	-0.000199987799112676	0.0670993333280679	-0.00298047371253122	0.997621929561715	0.998871769112657
"ENSG00000163539"	9194.29053917522	-0.215532058459286	0.101657017495273	-2.12018868711456	0.0339901360754389	0.0938825531414923
"ENSG00000170248"	3909.23897312456	0.109474787005163	0.0621262082267705	1.7621353391722	0.0780464337599327	0.17296695854887
"ENSG00000172995"	5584.93380490601	-0.392881117856819	0.197207961066098	-1.99221733104952	0.046347217476504	0.118227565295953
"ENSG00000144681"	16.042612710813	-0.0698395120877682	0.265363918751238	-0.263183903887244	0.792408836445329	0.86612712790952
"ENSG00000163673"	108.177333272145	-0.0117076220258171	0.266176895835593	-0.0439843660700306	0.964916865875475	0.980497850232269
"ENSG00000168016"	2273.42786131928	-0.541502370572746	0.13188494664682	-4.10586942892623	4.0279697134146e-05	0.000557957592930832
"ENSG00000178567"	2789.63342127127	-0.0597764645972115	0.0711732126782793	-0.839873069484948	0.40097955868349	0.554962097670525
"ENSG00000076242"	759.988712439823	-0.187817326334489	0.0576736789478349	-3.25655185798651	0.00112774328100616	0.00700849479144729
"ENSG00000093167"	2112.88368470615	0.19462589633999	0.0738447899212188	2.63560769212867	0.00839867702173901	0.0320775277217387
"ENSG00000144674"	2401.29608956947	0.362168413636292	0.102213183124487	3.54326518914101	0.000395205075940323	0.00316639495430081
"ENSG00000144668"	522.509937898803	0.190678364690883	0.106096665137304	1.79721355467787	0.0723017234836276	0.163280110836774
"ENSG00000144677"	1269.30484149693	0.332610909802399	0.0810888543548815	4.10180797901945	4.09934409302108e-05	0.000563889122055499
"ENSG00000136059"	460.422824197318	-0.363408646899678	0.108943378874132	-3.33575707542118	0.000850674619998216	0.00568206566069849
"ENSG00000187091"	686.801334144876	0.170845656496451	0.175332347028302	0.974410366324895	0.329852824416392	0.485753413070905
"ENSG00000008226"	502.131320599303	0.111184385345921	0.128187172749962	0.867359681633617	0.385744965607812	0.540702753064789
"ENSG00000060971"	1687.18090411034	-0.161855890672481	0.0847821605928486	-1.90907956981381	0.056251827826822	0.136666547497176
"ENSG00000172936"	208.650600943935	0.314395978655971	0.20666267808544	1.52130022492978	0.128184513849128	0.249226713213011
"ENSG00000172939"	1019.89456539071	0.100833266244573	0.0599333873980315	1.68242227950367	0.0924869841334182	0.195673322883992
"ENSG00000144671"	55.6754371317742	-0.210656389489666	0.173295853514006	-1.21558817027691	0.224141842774644	0.369920827559103
"ENSG00000093217"	143.950824912132	-0.173563004337879	0.124061867490619	-1.3990036410745	0.16181189120323	0.294695825691663
"ENSG00000114739"	707.937978644722	0.131132805233648	0.0838592370585307	1.5637252356842	0.11788210867866	0.234502504681978
"ENSG00000157036"	356.394880693203	-0.257893753305272	0.067747473268217	-3.80669183460544	0.000140838056521137	0.00143628902068034
"ENSG00000183873"	61.6235014866138	-0.577215710906909	0.188284155884281	-3.06566268518985	0.00217188186613562	0.0115410105546249
"ENSG00000168356"	49.6052272453079	-0.43609159680981	0.170105204363508	-2.5636581693168	0.0103575496305925	0.0375853707765218
"ENSG00000114742"	2328.57618884511	0.170917056344568	0.0497567207362423	3.43505467835371	0.000592434279811304	0.00430039488124609
"ENSG00000114745"	1936.01575420953	-0.0568253328524411	0.0466128447134589	-1.21909171606584	0.222809383699916	0.368520818404332
"ENSG00000168026"	388.446040921351	-0.352929970381753	0.11190600779641	-3.15380717560612	0.00161155528326713	0.0092128396451151
"ENSG00000144655"	729.500103169867	0.453891880952333	0.150209805214254	3.02171938978895	0.00251343429162782	0.0129137684723173
"ENSG00000168329"	364.946599997879	0.252891298433652	0.297491386011998	0.850079398344168	0.39528094465565	0.549605111223505
"ENSG00000144659"	907.640637064622	0.117882795814247	0.0514196700408496	2.29256227666566	0.0218732182888709	0.0671316284810507
"ENSG00000168028"	10998.7725968533	0.123095130404509	0.0941721783302202	1.30712841719419	0.19116910157003	0.33084093974614
"ENSG00000168314"	12679.223167513	-0.882141314092287	0.318893661750241	-2.76625540078368	0.00567041056213053	0.02406687265669
"ENSG00000170011"	1951.2841034871	-0.000391641157563747	0.118715727332188	-0.0032989829263975	0.99736779723118	0.998790525126022
"ENSG00000114784"	3087.41135927541	0.0986578048650284	0.0881274016220149	1.11949068109575	0.2629308642805	0.414547932004292
"ENSG00000168032"	685.271211742748	-0.193867467784911	0.154746535419812	-1.25280651524098	0.210276129991928	0.354504130554896
"ENSG00000188846"	8265.92456410105	0.268546667597201	0.0778654284668328	3.44885622393499	0.000562966368021828	0.00413722042595903
"ENSG00000177873"	128.538240771903	0.0386541485348642	0.116628535234155	0.3314295978875	0.740320011151273	0.830968891632372
"ENSG00000177842"	102.01771330344	-0.116894874747132	0.101441392217298	-1.15233902248434	0.249181787549381	0.398332002419173
"ENSG00000172888"	956.758044355386	0.207477282917673	0.132399273616595	1.56705756195077	0.117101237556065	0.233297542203184
"ENSG00000168036"	7002.03287689403	-0.00339754405696696	0.0661067532729662	-0.0513948104959551	0.959010919934442	0.976767072092526
"ENSG00000168038"	88.6887735951511	-0.176201855820342	0.148315944088193	-1.18801695194393	0.234826731092085	0.382110401076645
"ENSG00000182606"	3332.45158004363	-0.0322567913238369	0.0671011085786023	-0.480719201323645	0.630716082407872	0.750436642936387
"ENSG00000187094"	6742.87819528538	-0.0969991078940178	0.180433837068862	-0.537588234389751	0.590861354746496	0.71984206511189
"ENSG00000157093"	16.1688859116872	-0.595012838707597	0.235713291140272	-2.52430754256241	0.0115926461880378	0.0410402783321366
"ENSG00000114812"	1188.25470379374	-0.487605330904428	0.0957012923664429	-5.0950757178636	3.48601900191868e-07	1.35487904821935e-05
"ENSG00000093183"	2047.55461557748	0.0940366031761221	0.0513186790620059	1.83240498186834	0.0668911063856682	0.15455152420765
"ENSG00000008324"	717.063750331878	0.314137565138491	0.115784394490245	2.71312525769573	0.00666519073653513	0.0270205113648839
"ENSG00000114857"	3652.04316062583	0.111784854994937	0.111849243082461	0.999424331486291	0.317589177905304	0.472218178571012
"ENSG00000114853"	3602.48155282781	-0.201069380026391	0.108473465449362	-1.85362732898263	0.0637924949603018	0.14959789311113
